time,seconds_elapsed,z,y,x
1701981420020501800,0.065501708984375,0.021074850112199783,-0.10812314599752426,0.08506298810243607
1701981420037335000,0.0823349609375,0.029932396486401558,-0.15515977144241333,0.08994990587234497
1701981420054318000,0.099318115234375,0.03741549700498581,-0.19028452038764954,0.08338310569524765
1701981420071307300,0.116307373046875,0.033597588539123535,-0.2054034322500229,0.05451972410082817
1701981420088294700,0.133294677734375,0.01924225501716137,-0.25182920694351196,0.10873401165008545
1701981420105294000,0.150294189453125,0,-0.3594942092895508,0.22571471333503723
1701981420122286600,0.16728662109375,0.002138028386980295,-0.39904773235321045,0.29764407873153687
1701981420139280600,0.18428076171875,-0.022602014243602753,-0.3778201639652252,0.3257438838481903
1701981420156270000,0.20127001953125,-0.055741455405950546,-0.31642818450927734,0.24358251690864563
1701981420173260300,0.21826025390625,-0.10231992602348328,-0.16233743727207184,0.07498370856046677
1701981420190262800,0.2352626953125,-0.08979719132184982,0.036193765699863434,-0.04230241850018501
1701981420207247000,0.2522470703125,-0.0682641938328743,0.1310305893421173,-0.08735372871160507
1701981420224239600,0.269239501953125,-0.07223481684923172,0.10201449692249298,-0.0754418596625328
1701981420241241000,0.286240966796875,-0.06887505948543549,-0.040622539818286896,-0.007635815534740686
1701981420258235600,0.303235595703125,-0.05345070734620094,-0.21380282938480377,0.11927144229412079
1701981420275213800,0.3202138671875,-0.022907447069883347,-0.2791654169559479,0.19547687470912933
1701981420292213800,0.3372138671875,-0.0007635815418325365,-0.14752395451068878,0.13729196786880493
1701981420309207300,0.354207275390625,0.012675453908741474,0.05390885844826698,0.044745877385139465
1701981420326198500,0.371198486328125,0.04046982154250145,0.24816401302814484,-0.004734205547720194
1701981420343191800,0.38819189453125,0.11499538272619247,0.33108896017074585,-0.08307767659425735
1701981420360178200,0.40517822265625,0.13408492505550385,0.26419922709465027,-0.0959058403968811
1701981420377174000,0.422174072265625,0.1443169116973877,0.17012597620487213,-0.01863138936460018
1701981420394170000,0.439170166015625,0.1693623960018158,0.0507018156349659,0.05467243865132332
1701981420411153700,0.456153564453125,0.21441370248794556,0.0064140851609408855,0.10002918541431427
1701981420428156200,0.47315625,0.20784689486026764,0.034666601568460464,0.11514809727668762
1701981420445144800,0.490144775390625,0.2177734673023224,0.2025018334388733,0.04764748737215996
1701981420462140400,0.507140380859375,0.22357667982578278,0.32910364866256714,-0.08918632566928864
1701981420479134700,0.524134765625,0.1411098688840866,0.28527405858039856,-0.29016098380088806
1701981420496124000,0.5411240234375,0.04841107130050659,0.20616702735424042,-0.49984049797058105
1701981420513118200,0.5581181640625,0.01542434748262167,0.09987647086381912,-0.5410739183425903
1701981420530115600,0.575115478515625,0.0354301854968071,0.062460970133543015,-0.3219259977340698
1701981420547101400,0.592101318359375,-0.007788531947880983,-0.06291911751031876,-0.13041973114013672
