time,seconds_elapsed,z,y,x
1700958029400084000,0.114083984375,0.1353745460510254,-0.09369754791259766,0.2818882465362549
1700958029417078500,0.13107861328125,-0.2894124984741211,0.2164454460144043,0.6772403717041016
1700958029434071300,0.1480712890625,-0.9603462219238281,0.40741777420043945,0.5966819524765015
1700958029451059500,0.1650595703125,-1.112694263458252,0.5841264724731445,-0.033672332763671875
1700958029468041000,0.182041015625,-1.0561189651489258,0.4493231773376465,-0.10637521743774414
1700958029485046500,0.199046630859375,-0.577021598815918,0.30089235305786133,0.1412583589553833
1700958029502033700,0.21603369140625,-0.0975046157836914,0.07339715957641602,0.3007246255874634
1700958029519030000,0.233030029296875,0.5161190032958984,-0.06306886672973633,0.3075439929962158
1700958029536030200,0.2500302734375,1.1844496726989746,-0.40210676193237305,0.0008637905120849609
1700958029553020700,0.267020751953125,1.346491813659668,-0.8410077095031738,-0.7630575895309448
1700958029570000100,0.284000244140625,0.9465036392211914,-1.5248942375183105,-1.6267813444137573
1700958029586994200,0.300994140625,0.6728549003601074,-2.4803614616394043,-2.163426160812378
1700958029603987200,0.3179873046875,-0.10165834426879883,-3.3484652042388916,-2.4869282245635986
1700958029620975400,0.334975341796875,-1.650885820388794,-3.9496912956237793,-2.67873215675354
1700958029637963300,0.35196337890625,-2.764155864715576,-3.98762583732605,-2.7517552375793457
1700958029654960400,0.36896044921875,-3.295806646347046,-4.054646968841553,-2.620631694793701
1700958029671947000,0.385947021484375,-2.7517545223236084,-4.291508674621582,-2.652129888534546
1700958029688949200,0.40294921875,-2.008676052093506,-4.583660125732422,-2.8188095092773438
1700958029705936000,0.419935791015625,-1.1303789615631104,-4.88853120803833,-2.550291061401367
1700958029722927900,0.436927978515625,-0.37688329815864563,-4.783449172973633,-2.183527708053589
1700958029739906800,0.45390673828125,-0.09336472302675247,-4.489601135253906,-1.8990707397460938
1700958029756912600,0.47091259765625,-0.25588151812553406,-4.468723297119141,-1.3814377784729004
1700958029773901000,0.487901123046875,-0.1448456048965454,-4.6067070960998535,-0.747197151184082
1700958029790886700,0.50488671875,0.1515268087387085,-5.051442623138428,0.14128494262695312
1700958029807884800,0.521884765625,0.5581567287445068,-5.433987617492676,1.405806541442871
1700958029824878300,0.53887841796875,0.6128599643707275,-5.537757396697998,2.095263957977295
1700958029841865200,0.555865234375,0.41804230213165283,-5.644834041595459,2.247865676879883
1700958029858850300,0.572850341796875,0.09672904014587402,-5.873896598815918,2.2272133827209473
1700958029875851300,0.589851318359375,-0.630666971206665,-6.348021030426025,2.2375240325927734
