time,seconds_elapsed,z,y,x
1702132565425143600,0.1031435546875,0.4014616012573242,-0.2169952392578125,0.46753990650177
1702132565442136000,0.120135986328125,0.32697105407714844,-0.39606547355651855,0.2795443534851074
1702132565459128600,0.137128662109375,0.5591449737548828,-0.7851030826568604,0.1669914722442627
1702132565476114200,0.1541142578125,1.004124641418457,-1.4273602962493896,0.2421402931213379
1702132565493107200,0.171107177734375,1.268481731414795,-1.7636597156524658,-0.08606958389282227
1702132565510099000,0.188098876953125,0.0218658447265625,-1.640772819519043,-0.6465587615966797
1702132565527085600,0.20508544921875,-2.022110939025879,-1.7993292808532715,-0.7907512187957764
1702132565544078600,0.22207861328125,-3.684842586517334,-1.6888771057128906,-0.5823936462402344
1702132565561068300,0.239068359375,-4.772195339202881,-1.6090459823608398,-0.9010977745056152
1702132565578060300,0.256060302734375,-5.337882041931152,-1.70393705368042,-1.231536865234375
1702132565595044600,0.273044677734375,-5.274738788604736,-1.5418062210083008,-1.065394401550293
1702132565612029700,0.29002978515625,-4.418746471405029,-1.6114535331726074,-1.0241765975952148
1702132565629033700,0.30703369140625,-3.7442660331726074,-1.675178050994873,-0.20328617095947266
1702132565646015000,0.324014892578125,-3.5705244541168213,-1.3164005279541016,0.6727137565612793
1702132565663010600,0.341010498046875,-3.3200912475585938,-0.2931809425354004,0.9891653060913086
1702132565680000800,0.358000732421875,-3.762845039367676,1.013014316558838,0.8024702072143555
1702132565696989700,0.37498974609375,-6.15940523147583,2.13063383102417,1.0156965255737305
1702132565713981700,0.391981689453125,-8.329373359680176,2.3602099418640137,1.804194450378418
1702132565730960400,0.40896044921875,-6.174041748046875,2.452922821044922,3.268159866333008
1702132565747965000,0.42596484375,-1.469740390777588,3.8427796363830566,5.123414516448975
1702132565764959000,0.442958984375,1.5789809226989746,5.193972587585449,7.985018730163574
1702132565781937200,0.459937255859375,2.657042980194092,5.529258728027344,8.736835479736328
1702132565798937900,0.476937744140625,1.6067547798156738,4.9847025871276855,7.550271034240723
1702132565815920000,0.493920166015625,-0.019388675689697266,4.0955047607421875,5.950305938720703
1702132565832914000,0.510913818359375,-1.301877737045288,3.008608341217041,4.3080902099609375
1702132565849895000,0.52789501953125,-1.0475261211395264,1.7921605110168457,1.624150276184082
1702132565866892500,0.544892578125,-0.8151440620422363,0.2930784225463867,-1.4054522514343262
1702132565883881700,0.5618818359375,-0.8734240531921387,-1.2343573570251465,-4.022573471069336
1702132565900867800,0.578867919921875,-1.519911289215088,-2.9637396335601807,-6.241646766662598
1702132565917864700,0.59586474609375,-2.5311074256896973,-4.566478252410889,-8.321757316589355
1702132565934857200,0.612857177734375,-3.820383071899414,-5.831060886383057,-9.686091423034668
1702132565951859000,0.62985888671875,-4.0650954246521,-6.707867622375488,-10.075169563293457
1702132565968837000,0.646837158203125,-3.5891597270965576,-6.475619316101074,-10.389163970947266
1702132565985823500,0.663823486328125,-2.0024800300598145,-5.418294429779053,-9.473395347595215
1702132566002830300,0.680830322265625,-0.19382190704345703,-2.363084316253662,-7.083107948303223
1702132566019805200,0.69780517578125,-0.08730673789978027,1.0779013633728027,0.3973054885864258
1702132566036797200,0.714797119140625,-0.10132169723510742,4.064438819885254,13.716361999511719
1702132566053788000,0.731787841796875,4.520280838012695,6.345106601715088,20.336626052856445
1702132566070777900,0.74877783203125,8.185503005981445,7.2689361572265625,13.805636405944824
1702132566087766000,0.76576611328125,5.3391265869140625,6.370779991149902,3.0478639602661133
1702132566104750000,0.78275,-1.5707592964172363,3.687749147415161,-3.9751052856445312
1702132566121748500,0.79974853515625,-6.670337200164795,0.37133049964904785,-8.078377723693848
1702132566138740500,0.816740478515625,-7.600218772888184,-1.3964704275131226,-10.294309616088867
1702132566155726300,0.833726318359375,-6.162570953369141,-1.3360615968704224,-11.156330108642578
1702132566172718300,0.85071826171875,-3.6884102821350098,-0.2446436882019043,-8.92489242553711
1702132566189712100,0.867712158203125,-0.7497696876525879,2.8255858421325684,-5.885599613189697
1702132566206690600,0.884690673828125,0.3803997039794922,5.408186912536621,1.939178466796875
1702132566223688400,0.9016884765625,-0.06907343864440918,8.011927604675293,9.83951473236084
1702132566240684300,0.918684326171875,-1.5974042415618896,10.286516189575195,14.967171669006348
1702132566257668400,0.93566845703125,0.3320457935333252,11.387334823608398,16.26899528503418
1702132566274661000,0.9526611328125,3.1210029125213623,11.60453987121582,15.144567489624023
1702132566291652600,0.969652587890625,1.2903811931610107,10.554635047912598,11.51716423034668
1702132566308640500,0.986640625,-3.2271077632904053,9.369351387023926,8.721968650817871
1702132566325631700,1.0036318359375,-4.471312522888184,8.869882583618164,9.033613204956055
1702132566342623500,1.02062353515625,-2.028913974761963,7.889203071594238,11.986871719360352
1702132566359614000,1.037614013671875,1.1204025745391846,5.950716495513916,13.645172119140625
1702132566376600600,1.0546005859375,2.5314621925354004,3.4804701805114746,12.853191375732422
1702132566393592800,1.0715927734375,1.7478917837142944,0.6006288528442383,11.107542037963867
1702132566410576000,1.088575927734375,0.4390239715576172,-1.4856500625610352,9.13209342956543
1702132566427569000,1.10556884765625,-0.42205682396888733,-3.512739896774292,8.13696002960205
1702132566444567600,1.122567626953125,0.6800869107246399,-5.309228420257568,7.3974761962890625
1702132566461555000,1.139554931640625,2.757683277130127,-6.683869361877441,6.679526329040527
1702132566478546200,1.156546142578125,3.5322725772857666,-8.010213851928711,6.608681678771973
1702132566495532500,1.173532470703125,3.165243148803711,-10.247729301452637,6.570420265197754
1702132566512525300,1.190525390625,2.9118452072143555,-12.21202278137207,5.431911468505859
1702132566529517600,1.207517578125,1.9440051317214966,-12.952393531799316,3.53304123878479
1702132566546503700,1.224503662109375,0.8531597256660461,-12.607240676879883,2.2383766174316406
1702132566563485700,1.241485595703125,0.4008769989013672,-12.153779029846191,1.985719919204712
1702132566580488200,1.25848828125,-0.18420064449310303,-12.31025505065918,2.5039567947387695
1702132566597474600,1.275474609375,-0.6238529086112976,-12.375519752502441,3.5167136192321777
1702132566614465500,1.292465576171875,-1.0260318517684937,-12.216226577758789,3.9739413261413574
1702132566631459600,1.30945947265625,-0.8548613786697388,-11.337675094604492,3.4693944454193115
1702132566648438500,1.3264384765625,-1.2601902484893799,-9.927825927734375,1.9615758657455444
1702132566665433300,1.343433349609375,-1.7595374584197998,-10.013090133666992,0.9553604125976562
1702132566682430500,1.360430419921875,-0.8598271012306213,-10.32855224609375,1.3865506649017334
1702132566699421200,1.377421142578125,-0.5411381721496582,-10.026500701904297,1.4437215328216553
1702132566716406800,1.39440673828125,-0.9248842000961304,-10.10930347442627,0.9253435134887695
1702132566733399300,1.4113994140625,0.04819846153259277,-9.616131782531738,0.8469820618629456
1702132566750391300,1.428391357421875,1.0782232284545898,-8.981117248535156,0.6363016366958618
1702132566767370000,1.445369873046875,0.5065767765045166,-8.794588088989258,-0.7111308574676514
1702132566784371000,1.462370849609375,-0.5442054271697998,-8.845294952392578,-2.0324387550354004
1702132566801361000,1.47936083984375,-0.8077912330627441,-10.182307243347168,-2.5665788650512695
1702132566818352600,1.4963525390625,0.7310562133789062,-11.048349380493164,-1.9471838474273682
1702132566835338500,1.51333837890625,2.53939151763916,-9.637641906738281,-0.5821096897125244
1702132566852331300,1.530331298828125,3.669562816619873,-9.061067581176758,1.025031566619873
1702132566869325800,1.547325927734375,3.6468801498413086,-9.319878578186035,1.257007122039795
1702132566886307300,1.564307373046875,2.32718563079834,-10.849678993225098,1.443039894104004
1702132566903302100,1.58130224609375,4.646288871765137,-10.879549026489258,2.703495979309082
1702132566920294100,1.598294189453125,8.115463256835938,-10.728593826293945,6.951992034912109
1702132566937273300,1.6152734375,12.578790664672852,-9.329524993896484,9.107991218566895
1702132566954274300,1.6322744140625,17.888933181762695,-7.5177001953125,10.668049812316895
1702132566971263200,1.64926318359375,20.294757843017578,-5.464557647705078,7.665597915649414
1702132566988255500,1.66625537109375,20.010801315307617,-4.994527816772461,4.959165573120117
1702132567005241600,1.68324169921875,19.50709342956543,-5.738222122192383,7.536167144775391
1702132567022234600,1.700234619140625,20.78175163269043,-5.906771659851074,9.560639381408691
1702132567039226400,1.717226318359375,24.002445220947266,-5.515600204467773,10.620207786560059
1702132567056212700,1.734212646484375,24.26190757751465,-4.9881744384765625,11.653939247131348
1702132567073207800,1.751207763671875,21.027631759643555,-7.376904487609863,12.75179672241211
